ⲁⲗ ⲛ ⲙⲡⲟ	person	person@
ⲃⲱⲗ ⲉⲃⲟⲗ	event	event
ⲛⲟⲩⲧⲉ ⲟⲩⲁⲧ	person	person@
ⲡⲟⲛⲏⲣⲓⲁ ⲉⲧ ϩⲁ ⲙ ⲡⲏⲩⲉ	abstract	abstract
ⲛ ⲉⲛⲧ ⲁ ⲩ ⲃⲱⲕ ⲉ ⲡ ⲉⲥⲏⲧ	person	person
ⲡ ⲛⲁⲏⲧ ⲙⲁⲩⲁⲁ ϥ · ⲁⲩⲱ ⲡ ⲙⲁⲓ ⲣⲱⲙⲉ ⲛⲓⲙ	person	person
ⲱⲛⲉ ⲛ ⲥⲓⲕⲉ	object	object@
ⲉⲧ ϩⲙⲟⲟⲥ	person	person
ⲡⲗⲩⲣⲟⲫⲟⲣⲓⲁ ⲛ ⲛ ⲉⲧ ⲛⲁ ⲱϣ ⲛϩⲏⲧ ϥ ⲙⲛ ⲡ ⲉⲧ ⲛⲁ ⲥⲱⲧⲙ ⲉⲣⲟ ϥ ϩⲛ ⲟⲩ ϯϩⲧⲏϥ	abstract	abstract
ϩⲉⲛ ⲥⲕⲁⲛⲇⲁⲗⲟⲛ	abstract	abstract
ⲟⲩ ⲛⲟⲩⲃ	substance	substance
ⲛ ⲉⲧ ⲙⲟⲟϣⲉ ⲛⲉ ϩⲛ ⲙⲛⲧⲁⲧⲥⲱⲧⲙ ⲛⲓⲙ ϩⲓ ⲙⲛⲧⲁⲧⲥⲃⲱ ⲛⲓⲙ	person	person
ⲧ ϩⲉ ⲛ ⲟⲩ ⲣⲱⲙⲉ ⲉϥϣⲁⲛ ⲛⲟⲩϫⲉ ⲙ ⲡⲉϥ ϭⲣⲟϭ ⲉϩⲣⲁⲓ ⲉ ⲡⲉϥ ⲕⲁϩ	abstract	abstract
ⲟⲩ ⲟⲩⲱⲛϩ ⲉⲃⲟⲗ	abstract	abstract
ⲡ ϫⲱⲕ	abstract	abstract
ϩⲉⲛ ⲃⲟⲩⲗⲉⲩⲧⲏⲥ ⲛⲉ ⲛⲧⲉ ⲧ ⲡⲟⲗⲓⲥ	person	person
ⲛⲉⲕ ⲟⲩⲣⲏⲏⲧⲉ	object	object
ⲟⲩ ⲁⲅⲁⲡⲏ	abstract	abstract
ⲟⲩ ⲛⲟϭ ⲛ ⲣⲱⲕϩ	abstract	abstract@
ⲟⲩ ϣⲏⲛ ⲛ ⲱⲛϩ ⲉ ϥ ⲡⲏⲧ ⲉ ⲡ ϫⲓⲥⲉ	plant	plant
ϯⲟⲩ ⲛ ϣⲟ	person	person@
ϩⲏ ⲛ ⲛⲟϭ ⲉⲣⲟ ϥ	person	person@
ⲥⲟⲫⲓⲁ ⲛ ⲧⲉⲓ ϭⲟⲧ	abstract	abstract
ⲛⲟϭⲛⲉϭ ⲛ ⲧⲁ ⲙⲁⲁⲩ	abstract	abstract
ⲛⲉ ⲡⲛⲉⲩⲙⲁ ⲇⲉ ⲛ ⲁⲕⲁⲑⲁⲣⲧⲟⲛ	person	person@
ⲃⲛⲧ	animal	animal
ⲥⲱϣⲉ	person	person
ⲉⲧ ⲥⲩⲛⲉⲩⲇⲟⲕⲉⲓ	person	person
ⲡⲁⲣⲁⲇⲟⲥⲓⲥ ⲛ ⲛ ⲣⲱⲙⲉ	abstract	abstract
ⲧⲉⲕ ⲙⲛⲧⲛⲁⲏⲧ	abstract	abstract
ϫⲓϩⲟ	abstract	abstract
ⲛ ⲧⲁⲙⲉⲓⲟⲛ	abstract	abstract
ⲧⲁⲗⲁⲓⲡⲱⲣⲟⲥ ⲙ ⲡ ⲛⲁⲩ ⲉⲧ ⲙⲙⲁⲩ	person	person
ⲡ ⲉⲧ ⲕⲁⲧⲁⲗⲁⲗⲉⲓ	person	person
ⲡ ⲧϭⲁⲉⲓⲟ	abstract	abstract
ⲟⲩ ⲣⲁϩⲧ ⲛ ⲧⲱϭⲥ	person	person
ⲃⲱ ⲛ ⲕⲛⲧⲉ	plant	plant
ⲟⲩ ϭⲟⲗ	abstract	abstract
ⲡⲁⲓ ϩⲛ ⲟⲩ ϣⲧⲟⲣⲧⲣ	abstract	abstract
ⲟⲩ ⲥⲟⲛ ⲉⲣⲉ ⲟⲩ ⲥⲁⲛⲇⲁⲗⲓⲟⲛ ϩⲛ ⲛⲉⲕ ⲟⲩⲣⲏⲏⲧⲉ	person	person
ⲥϩⲃⲏⲏⲧⲉ	substance	substance
ⲡⲉⲛ ϩⲏⲧ	abstract	abstract
ⲛⲉⲧⲛ ⲃⲁⲗ	object	object
ⲡⲉϥ ⲛⲁ	abstract	abstract
ⲛⲟⲩ ⲛⲏⲥⲧⲉⲓⲁ	abstract	abstract
ⲁⲡⲟⲥⲧⲁⲧⲏⲥ	person	person
ⲛⲁ ⲉⲓⲟⲟⲧⲉ	person	person
ⲡ ⲟⲩⲁ ⲡ ⲟⲩⲁ	person	person@
ⲟⲩ ⲃⲉⲕⲉ	abstract	abstract
ⲙⲟⲟⲩ ⲛⲧ ⲁ ϥ ⲥⲉⲉⲡⲉ ⲉⲣⲟ ⲛ	substance	substance
ⲡⲁ ⲉⲓⲱⲧ ⲉⲧ ⲟⲩⲁⲁⲃ	person	person
ⲛⲉ ⲥⲛⲏⲩ ⲉ ⲩ ⲣⲡⲙⲉⲉⲩⲉ ⲛⲁ ⲩ	person	person
ⲉⲧ ⲟⲩⲁⲁⲃ	person	person
ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ	object	object
ⲡ ⲙⲁ ⲉⲧⲉ ⲛ ϥ ⲛⲁ ϣⲉⲡ ⲧⲏⲩⲧⲛ ⲉⲣⲟ ϥ ⲁⲛ	place	place@
ⲡ ⲉⲛⲧ ⲁ ϥ ϯⲛⲟⲙⲟⲥ ⲙ ⲙⲱⲩⲥⲏⲥ ϩⲓ ⲧ ⲉⲣⲏⲙⲟⲥ	person	person
ⲡⲁϣⲉ ⲛ ⲧⲉ ϩⲓⲏ	place	place
ⲡⲉⲓ ⲙⲟⲩϫⲧ ⲛ ⲟⲩⲱⲧ	abstract	abstract@
ϩⲱⲃ ⲛⲓⲙ ⲛⲧ ⲁ ϥ ϩⲱⲛ ⲙⲙⲟ ⲟⲩ ⲉⲧⲟⲟⲧ ⲟⲩ	abstract	abstract
ⲙⲉⲣⲓⲧ ⲡⲉ ⲡⲛⲉⲩⲙⲁ ⲛ ⲁⲅⲁⲑⲟⲥ	person	person@
ⲡ ⲏⲓ ⲛ ⲧⲁ ⲙⲁⲁⲩ	place	place
ⲁⲡⲁ ⲡⲁⲡⲛⲟⲩⲧⲉ	person	person@
ⲡ ⲉⲧ ⲱⲃϣ ⲙⲙⲟ ϥ ⲉ ⲧⲙ ϯ ϯⲧⲉⲟⲩⲱ ⲙ ⲡ ϩⲏⲕⲉ ⲛ ⲛⲁⲏⲧ	person	person
ⲡⲉⲧⲟⲩⲁⲁⲃ ⲇⲉ ⲓⲱⲥⲏⲫ	person	person@
ⲣⲣⲟ ⲛ ⲁⲛⲟⲙⲟⲥ ⲉⲧ ⲉⲓⲣⲉ ⲛ ⲧⲉⲓ ⲡⲗⲁⲛⲏ ⲛ ⲧ ⲙⲏⲧⲉ ⲛ ⲧⲉⲓ ⲡⲟⲗⲓⲥ	person	person
ⲉⲧ ϣⲟⲟⲡ ⲛⲁ ϥ	abstract	abstract
ⲛ ϩⲏⲧ ⲛ ⲛ ϩⲏⲕⲉ	abstract	abstract
ⲧⲉⲛ ⲡⲓⲥⲧⲓⲥ	abstract	abstract
ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲇⲉ ⲓⲱⲥⲏⲫ	person	person@
ⲙⲁ ⲛ ϣⲉⲗⲉⲉⲧ	place	place
ⲡ ⲙⲉϩⲥⲛⲁⲩ	time	time
ⲧ ⲕⲩⲣⲓⲁⲕⲏ	time	time
ⲛ ⲗⲁⲟⲥ	organization	organization
ϣⲧⲏⲛ	object	object
ⲛⲉ ⲥⲛⲏⲩ , ⲉⲧⲉⲣⲉ ⲟⲩⲏϩ ⲛⲙⲙⲁ ⲩ	person	person
ϯ ⲅⲛⲱⲙⲏ ⲛ ⲟⲩⲱⲧ	abstract	abstract@
ⲟⲩ ⲇⲁⲓⲙⲱⲛ ϩⲓⲱⲱ ϥ	person	person
ⲡⲁ ⲡ ⲉⲧ ϩⲟⲟⲩ	abstract	abstract
ⲥⲙⲟⲧ ⲛ ϩⲉⲛ ⲡⲉⲣⲓⲥⲱⲙⲁ	abstract	abstract
ⲕⲣⲓⲥⲡⲟⲥ	person	person
ϯⲧⲱⲛ	event	event
ⲛ ⲉⲧ ⲟⲩ ϯ ⲙⲙⲟ ⲟⲩ ⲛ ⲧⲁⲉⲓⲟ ⲙ ⲡ ⲛⲟⲩⲧⲉ	object	object
ⲙⲁⲕⲁⲣⲓⲁ ϩⲓⲗⲗⲁⲣⲓⲁ ⲧ ϣⲉⲉⲣⲉ ⲙ ⲡ ⲣⲣⲟ ⲍⲏⲛⲱⲛ	person	person
ⲕⲉ ⲙⲏⲏϣⲉ ⲉ ⲩ ϣⲱⲛⲉ	person	person
ⲡ ⲣⲙⲛϩⲏⲧ ⲉⲧ ⲣϩⲟⲧⲉ ϩⲏⲧ ϥ ⲙ ⲡ ϫⲟⲉⲓⲥ	person	person
ⲕⲟⲟⲩⲉ ⲇⲉ ⲧⲏⲣ ⲟⲩ ⲉⲧ ⲉϣϣⲉ ⲉ ⲥⲁϩ ⲟⲩ ⲉϩⲣⲁⲓ ⲉ ⲧⲉⲓ ⲉⲡⲓⲥⲧⲟⲗⲏ	abstract	abstract
ⲛⲁⲩ · ⲛ ⲣⲟⲩϩⲉ ⲛ ⲧ ⲕⲩⲣⲓⲁⲕⲏ	time	time
ⲟⲩ ⲥⲙⲟⲧ	abstract	abstract
ⲙⲛⲧⲣⲙⲛϩⲏⲧ	abstract	abstract
ⲉⲡⲓⲥⲧⲏⲙⲏ	abstract	abstract
ⲛⲟⲃⲉ ⲛⲧ ⲁ ⲛ ⲁⲁ ⲩ ϣⲁ ⲡⲉⲓ ⲙⲁ ϩⲙ ⲡ ⲛⲟϭ ⲙ ⲡⲉⲗⲁⲅⲟⲥ ⲛ ⲧⲉϥ ⲙⲛⲧⲙⲁⲓⲣⲱⲙⲉ	abstract	abstract
ⲡ ⲉⲃⲟⲧ ⲉⲡⲏⲡ	time	time@
ⲉⲧ ⲧⲛⲧⲱⲛ ⲉⲣⲟ ⲕ ϩⲛ ⲙ ⲙⲛⲧⲁⲡⲓⲥⲧⲟⲥ , ⲙⲛ ⲙⲛⲧⲁⲕⲁⲑⲁⲣⲧⲟⲥ ⲛⲓⲙ	person	person
ϣⲓⲡⲉ ⲉⲧ ⲛⲁⲛⲟⲩ ϥ ⲉⲧ ϩⲛ ⲛⲟⲩ ⲃⲁⲗ	abstract	abstract
ϩⲉⲛ ⲣⲱⲙⲉ ⲉ ⲩⲛ ϩⲉⲛ ⲣⲱⲙⲉ ϭⲁⲗⲱⲟⲩ ⲉⲣⲟ ⲟⲩ	person	person@
ϩⲉⲛ ϣⲧⲏⲛ ⲙ ⲡⲉⲗϭⲉ ⲉ ⲩ ϩⲛ ⲛ ⲧⲟⲉⲓⲥ	object	object
ⲡ ⲏⲓ ⲙ ⲡⲁ ⲉⲓⲱⲧ	place	place
ϩⲣⲟⲟⲩ ⲛ ⲟⲩ ⲙⲏⲏϣⲉ ⲛ ⲁⲅⲅⲉⲗⲟⲥ	abstract	abstract
ⲟⲩ ⲣⲱⲙⲉ ⲉ ϥ ⲣϣⲁⲩ ⲛⲁ ϥ ⲁⲛ	person	person@
ⲣⲙⲉⲓⲟⲟⲩⲉ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲛⲧ ⲁ ⲩ ⲉⲓ ⲉϫⲙ ⲡ ⲥⲱⲙⲁ ⲙ ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲕⲩⲣⲟⲥ	abstract	abstract
ⲟⲩ ϩⲱⲃ ⲉ ϥ ⲟ ⲛ ⲛⲟⲃⲉ	abstract	abstract
ⲛⲟⲩ ϩⲃⲏⲩⲉ	abstract	abstract
ⲡ ⲕⲱϩⲧ	substance	substance
ⲛⲉϥ ⲥⲩⲅⲅⲉⲛⲏⲥ	person	person
ϩⲉⲛ ⲕⲉ ⲙⲟⲛⲁⲭⲟⲥ ⲉ ⲁ ⲩ ⲉⲓ ⲛⲙⲙⲁ ⲩ	person	person
ϫⲡ ϣⲟⲙⲧⲉ ⲙ ⲡⲉ ϩⲟⲟⲩ	time	time
ⲙⲛⲧⲁⲧⲥⲟⲟⲩⲛ	abstract	abstract
ⲙⲕⲁϩ ⲛ ϩⲏⲧ ⲛ ⲛ ⲉⲛⲧ ⲁ ⲩ ϯϭⲱⲛⲧ ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲁ ⲩ ⲗⲩⲡⲉⲓ ⲙ ⲡⲉϥ ⲡⲛⲉⲩⲙⲁ ⲉⲧ ⲟⲩⲁⲁⲃ	abstract	abstract
ⲡ ⲙⲉϩⲥⲁϣϥ ⲛ ϩⲟⲟⲩ	time	time@
ⲧⲉⲓ ⲣⲟⲙⲡⲉ	time	time
ⲡ ⲉⲛⲧ ⲁ ϥ ϫⲟⲟ ⲥ	person	person
ⲥⲁⲙⲓⲧ	substance	substance
ⲟⲩ ϣⲡⲏⲣⲉ	event	event
ⲛ ⲁⲧϩⲏⲧ ⲛ ⲁⲧⲛⲁϩⲧⲉ	person	person@
ϣⲧⲏⲛ ⲛ ϩⲃⲟⲟⲥ	object	object
ⲑⲁⲣⲙⲟⲥ	plant	plant
ⲛ ⲕⲱⲙⲏ ⲛ ⲧ ⲕⲉⲥⲁⲣⲓⲁ ⲛⲧⲉ ⲫⲓⲗⲓⲡⲡⲟⲥ	place	place
ⲛⲉ ⲥⲟⲟⲩ	abstract	abstract
ⲙⲛⲧⲛⲟϭ ⲛ ⲁⲧⲛⲁⲩ ⲉⲣⲟ ⲥ · ⲧⲁⲓ ⲉⲧⲉ ⲛ ⲥ ⲟⲩⲟⲛϩ ⲉⲣⲟ ⲛ ⲁⲛ ⲧⲉⲛⲟⲩ	abstract	abstract@
ⲡⲉⲓ ϩⲗⲗⲟ ⲙ ⲙⲁⲕⲁⲣⲓⲟⲥ · ⲁⲩⲱ ⲛ ⲁⲑⲗⲏⲧⲏⲥ ⲛ ⲙⲟⲟϣⲉ	person	person@
ⲧ ϩⲁⲏ ⲛ ⲉⲛⲧⲟⲗⲏ · ⲉⲧⲉⲣⲉ ⲡ ⲣⲱⲙⲉ ⲛ ⲁⲁⲥ ⲙⲛ ⲡⲉϥ ⲥⲟⲛ	abstract	abstract
ⲛⲉ ⲡⲗⲁⲧⲓⲁ	abstract	abstract
ⲧⲉⲛ ϣⲉⲉⲣⲉ	person	person
ⲙⲉ	abstract	abstract
ⲛⲉⲛ ϩⲓⲥⲉ	abstract	abstract
ⲛⲉ ⲙⲥⲁϩ	animal	animal
ⲩ ϩⲏⲩ ⲙⲛ ⲟⲩ ⲡⲗⲩⲣⲟⲫⲟⲣⲓⲁ ⲛ ⲛ ⲉⲧ ⲛⲁ ⲱϣ ⲛϩⲏⲧ ϥ ⲙⲛ ⲡ ⲉⲧ ⲛⲁ ⲥⲱⲧⲙ ⲉⲣⲟ ϥ ϩⲛ ⲟⲩ ϯϩⲧⲏϥ	abstract	abstract
ⲁⲓⲱⲛ	time	time
ⲉⲃⲟⲗ ⲧⲏⲣ ⲟⲩ ⲛⲉ ϩⲙ ⲡⲉ ⲥⲡⲉⲣⲙⲁ ⲙ ⲡⲉⲛ ⲉⲓⲱⲧ ⲁⲃⲣⲁϩⲁⲙ	object	object
ⲡ ⲙⲁ ⲛⲧ ⲁ ϥ ⲃⲱⲕ ⲉ ⲡ ⲉⲥⲏⲧ ⲉⲣⲟ ϥ	place	place@
ⲡ ϫⲟⲉⲓⲥ ⲉⲛⲧ ⲁ ⲕ ϫⲓⲟⲩⲁ ⲉⲣⲟ ϥ	person	person
ⲟⲩⲓ ⲧ ⲟⲩⲓ	person	person@
ⲟⲩ ⲣⲱⲙⲉ ⲁⲛ ⲉ ϥ ϣⲟⲩⲉⲓⲧ	person	person@
ⲙ ⲙⲟⲟⲩ · ⲉⲧ ⲧⲏϩ	substance	substance
ⲟⲩ ⲁⲣⲟⲟⲩⲉ	plant	plant
ⲁϣⲏ ⲛ ⲱⲛⲉ	object	object@
ⲛⲉϥ ϩⲓⲟⲟⲩⲉ	abstract	abstract
ϩⲉⲛ ⲇⲓⲁⲕⲟⲛⲟⲥ	person	person
ⲁⲛⲟⲙⲓⲁ ⲛⲓⲙ ⲉⲧⲃⲉ ϩⲁϩ ⲙ ⲡⲣⲟⲫⲏⲧⲏⲥ ⲛ ⲛⲟⲩϫ	abstract	abstract
ⲙ ⲡⲟⲣⲛⲟⲥ ⲙ ⲡⲉⲓ ⲕⲟⲥⲙⲟⲥ	person	person
ⲧⲣⲉ ϥ ϫⲟⲟ ⲥ	event	event
ⲟⲩ ⲙⲏⲏϣⲉ ⲛ ϫⲱⲱⲙⲉ	object	object@
ϩⲣⲱⲙⲁⲛⲟⲥ ⲇⲉ ⲡⲉ ⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ	person	person@
ϫⲓⲛϫⲏ	abstract	abstract
ⲡ ⲉⲧ ⲧⲱϭⲉ ⲙⲙⲟ ϥ ⲉ ⲧ ⲡⲟⲣⲛⲏ	person	person
ⲛⲟⲙⲟⲥ ⲙ ⲙⲱⲩⲥⲏⲥ	abstract	abstract
ϩⲁⲡ ⲙⲛ ⲛⲉⲧⲛ ⲉⲣⲏⲩ	abstract	abstract@
ϩⲓⲏ ⲙ ⲡ ⲙⲧⲟ ⲉⲃⲟⲗ ⲙ ⲡ ⲛⲟⲩⲧⲉ	abstract	abstract
ⲡ ϣⲁϫⲉ	abstract	abstract
ⲉⲕⲕⲗⲏⲥⲓⲁ ⲛ ϣⲓⲏⲧ	place	place
ⲡ ⲧⲁⲗⲁⲓⲡⲱⲣⲟⲥ ⲙ ⲡ ⲛⲁⲩ ⲉⲧ ⲙⲙⲁⲩ	person	person
ⲧ ⲉⲕⲕⲗⲏⲥⲓⲁ · ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲧⲁⲓ ⲉⲧⲉⲣⲉ ⲧⲉ ϩⲓⲏ ⲛ ⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉ ⲧ ⲡⲉ	organization	organization
ϩⲁⲅⲓⲟⲥ · ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ · ⲁⲩⲱ ⲡ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	person	person
ⲉⲕⲕⲗⲏⲥⲓⲁ · ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲧⲁⲓ ⲉⲧⲉⲣⲉ ⲧⲉ ϩⲓⲏ ⲛ ⲃⲱⲕ ⲉϩⲣⲁⲓ ⲉ ⲧ ⲡⲉ	organization	organization
ⲡⲉⲛ ⲥⲁϩ	person	person
ⲕⲉ ⲥⲉⲉⲡⲉ ⲙ ⲙⲏⲏϣⲉ	person	person@
ⲛ ⲧⲟϣ ⲛ ⲧⲩⲣⲟⲥ ⲛⲙ ⲥⲓⲇⲱⲛ	place	place
ⲙⲛⲧⲥⲁⲃⲉ ⲛ ⲛ ⲥⲁⲃⲉⲉⲩ	abstract	abstract
ϣⲟϣⲟⲩ	object	object
ⲧⲉ ϣⲡⲏⲣⲉ ⲙ ⲡ ϣⲁ ⲙ ⲡⲉⲛ ⲥⲱⲧⲏⲣ	event	event
ⲡ ⲉⲛⲧ ⲁ ϥ ϣⲁϫⲉ ⲙⲛ ⲙⲱⲩⲥⲏⲥ ϩⲓ ⲡ ⲃⲁⲧⲟⲥ	person	person
ⲛⲉⲧⲛ ⲙⲁⲁϫⲉ	object	object
ⲧⲁ ⲥⲧⲟⲗⲏ	object	object
ⲡ ⲙⲟⲩ ⲉⲧ ⲥⲁϣⲉ	event	event
ⲡⲉⲛ ϣⲓ	abstract	abstract
ⲡⲉ ⲥⲛⲟϥ	substance	substance
ⲡ ⲉⲛⲧ ⲁ ⲩ ϫⲟⲟ ϥ ⲛ ⲁⲃⲣⲁϩⲁⲙ ⲉⲃⲟⲗ ϩⲓⲧⲙ ⲡ ⲛⲟⲩⲧⲉ	abstract	abstract
ⲟⲩ ϭⲗⲟϭ	object	object
ⲡⲁⲓ ⲛⲧ ⲁ ⲕ ⲁⲁ ϥ ⲛ ⲃⲣⲣⲉ ϩⲛ ⲟⲩ ⲙⲛⲧⲁⲥ	object	object
ⲉⲧ ⲛⲁ ⲟⲩⲱϣ ⲅⲁⲣ ⲉ ⲛⲁϩⲙ ⲧⲉϥ ⲯⲩⲭⲏ	person	person
ⲣⲉϥⲧⲁϣⲉⲟⲉⲓϣ ⲉⲧⲉ ⲛⲁⲓ ⲛⲉ · ⲛⲉϥ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲛⲉ ⲉⲧ ⲟⲩⲁⲁⲃ	person	person@
ⲭⲱⲣⲁ ⲧⲏⲣ ⲥ	place	place
ⲉⲕⲕⲗⲏⲥⲓⲁ ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲧⲁⲓ ⲉⲧ ϣⲟⲟⲡ ϩⲛ ⲕⲟⲣⲓⲛⲑⲟⲥ	organization	organization
ⲡ ⲉⲛⲧ ⲁ ϥ ⲧⲣⲉ ⲥ ϫⲣⲟ ⲉ ⲛⲉⲥ ϫⲁϫⲉ ϩⲙ ⲡ ⲧⲣⲉ ⲥ ⲡⲱⲧ ⲉⲣⲁⲧ ϥ	person	person
ⲟⲩⲁ ⲇⲉ ⲛⲧⲉ ⲛ ⲉⲧ ⲟⲩⲁⲁⲃ ⲉ ϣⲁ ⲩ ⲙⲟⲩⲧⲉ ⲉⲣⲟ ϥ ϫⲉ ⲫⲓⲗⲁⲅⲣⲓⲟⲥ · ⲉ ϥ ⲟⲩⲏϩ ϩⲛ ⲧ ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ · ⲉ ϥ ⲣϩⲱⲃ ϩⲛ ⲟⲩ ϩⲓⲥⲉ · ϣⲁⲛⲧⲉ ϥ ϫⲡⲟ ⲛⲁ ϥ ⲙ ⲡⲉϥ ⲟⲉⲓⲕ ⲙⲙⲓⲛⲙⲙⲟ ϥ	person	person
ⲡ ϣⲁϫⲉ ⲛ ⲧⲉϥ ⲭⲁⲣⲓⲥ · ⲡ ⲉⲧⲉ ⲩⲛ ϭⲟⲙ ⲙⲙⲟ ϥ ⲉ ⲕⲱⲧ ⲙⲙⲱ ⲧⲛ ⲁⲩⲱ ⲉ ϯ ⲛⲏ ⲧⲛ ⲛ ⲧⲉ ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	abstract	abstract
ⲙⲛⲧϣⲏⲣⲉ ϣⲏⲙ	abstract	abstract@
ϩⲏⲕⲉ ⲛ ϩⲗⲗⲟ	person	person@
ⲉⲓⲟⲧⲉ ⲛ ⲃⲟⲗ ϩⲙ ⲡ ⲕⲟⲥⲙⲟⲥ	person	person
ⲧⲁ ⲙⲉϩϣⲟⲙⲧⲉ ⲛ ⲣⲟⲙⲡⲉ	time	time@
ⲛⲟϭ ⲛ ⲗⲩⲡⲏ	abstract	abstract
ⲁⲡⲟⲧ ⲙ ⲡ ϫⲟⲉⲓⲥ	object	object
ⲕⲉ ⲥⲡⲏⲗⲁⲓⲟⲛ	place	place
ⲇⲓⲡⲛⲟⲛ	event	event
ⲉⲧ ⲟⲩ ⲛⲁ ⲟⲩⲟⲙ ⲟⲩ	object	object
ⲡ ⲡⲁⲛⲧⲩⲕⲓⲙⲉⲛⲟⲥ	person	person
ⲥⲛⲏⲩ , ⲉⲧⲉⲣⲉ ⲟⲩⲏϩ ⲛⲙⲙⲁ ⲩ	person	person
ⲧⲟⲡⲟⲥ ⲛⲧ ⲁ ⲩ ϭⲱϫⲉ ⲙⲙⲟ ϥ ⲉ ⲡ ⲉⲥⲏⲧ ⲙ ⲡⲉ ⲥⲙⲟⲧ · ⲛ ⲟⲩ ⲙⲁ ⲉ ϥ ⲡⲟⲣϣ	place	place
ⲛ ⲧⲟⲡⲟⲥ ⲙ ⲡ ⲛⲟⲩⲧⲉ	place	place
ⲛ ⲛⲟⲩⲛⲉ ⲛ ϣⲏⲛ	plant	plant
ϩⲉⲛ ⲉⲥⲟⲟⲩ ⲛ ⲧ ⲙⲏⲧⲉ ⲛ ϩⲉⲛ ⲟⲩⲱⲛϣ	animal	animal
ⲟⲩ ⲥⲭⲏⲙⲁ ⲛ ⲁⲅⲅⲉⲗⲟⲥ ⲙ ⲡ ⲟⲩⲟⲉⲓⲛ	abstract	abstract
ⲡⲉⲩ ⲉⲓⲱⲧ ⲛ ⲇⲓⲕⲁⲓⲟⲥ	person	person@
ϣⲏⲛ ⲧⲏⲣ ⲟⲩ ⲉⲧ ⲣⲏⲧ ϩⲙ ⲡ ⲙⲁ ⲉⲧ ⲙⲙⲁⲩ	plant	plant
ⲛⲉⲧⲛ ϩⲓⲥⲉ	abstract	abstract
ⲡⲣⲏϣ	object	object
ⲡⲣⲟⲫⲏⲧⲓⲁ	abstract	abstract
ⲟⲩ ⲥⲟⲉⲓⲧ ⲉ ϥ ϩⲟⲟⲩ	abstract	abstract
ⲙⲛⲧϩⲏⲕⲉ	abstract	abstract
ϩⲉⲛ ⲭⲁⲗⲕⲓⲛ	object	object
ⲡⲉ ⲕⲗⲟⲙ ⲡⲁⲓ ⲉⲧ ϩⲙ ⲡⲉⲕ ϣⲱⲛⲧ ⲡⲱⲕ	object	object
ⲡⲉϥ ⲟⲩⲟⲉⲓ	abstract	abstract
ⲥⲁⲓⲛ	person	person
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ	person	person@
ⲧ ⲙⲛⲧⲣⲣⲟ ⲛ ⲙ ⲡⲏⲩⲉ	abstract	abstract
ⲁⲡⲟⲧ ⲙ ⲙⲟⲟⲩ	object	object
ⲗⲟⲅⲟⲥ · ⲉ ϥ ⲛⲏⲩ ⲙⲛⲛⲥⲁ ⲡⲁⲓ · ⲉ ⲁ ϥ ϫⲟⲟ ϥ · ⲛⲁϩⲣⲛ ⲛⲉⲓ ⲣⲱⲙⲉ ⲟⲛ ⲛ ⲟⲩⲱⲧ ⲙⲛ ⲛ ⲉⲛⲧ ⲁ ⲩ ⲟⲩⲱϩ ⲉⲣⲟ ⲟⲩ	abstract	abstract
ⲡⲉϥ ⲗⲁⲟⲥ	organization	organization
ϩⲉⲛ ⲁⲡⲟⲗⲟⲅⲓⲁ	abstract	abstract
ⲡ ⲛⲟⲩⲧⲉ ⲡⲉⲛ ⲉⲓⲱⲧ	person	person@
ⲡ ⲡⲉⲧϣⲟⲩⲉⲓⲧ ⲙ ⲡⲉⲛ ϩⲏⲧ	abstract	abstract
ⲟⲩ ⲁⲡⲉⲓⲗⲏ	abstract	abstract
ⲛ ϫⲁⲓⲉ	place	place
ⲛⲉⲧⲛ ϩⲓⲥⲉ ⲧⲏⲣ ⲟⲩ	abstract	abstract
ⲕⲗⲟⲙ ⲙ ⲡ ⲱⲛϩ	object	object
ⲉⲧ ϣⲟⲗϩ	person	person
ⲡⲉⲩ ⲕⲉ ⲟⲉⲓⲕ ⲉⲧ ϩⲁⲣⲱ ⲟⲩ	object	object
